,category,text,anger,Anticipation,Joy,Trust,Fear,Surprise,Sadness,Disgust
7218,편안한,그런데 앞으로는 친구 도움 없이도 혼자 수학을 잘 풀 수 있으면 좋겠어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7219,편안한,친구들과의 추억을 많이 쌓고 싶어. 다음 달에 여행을 한번 가볼까?,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7220,편안한,인터넷에 글을 써서 올려보는 게 좋을 것 같아. 친구들과 공유하고 싶어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7221,편안한,좋았어. 감사를 표현할 선물을 고르러 가봐야겠어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7222,편안한,교과서를 다시 한 번 읽어보면서 개념을 복습해야겠어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7223,편안한,자습시간에 열심히 공부해서 시험점수도 올랐어. 자습시간이 기다려져.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7224,편안한,맞아 아빠 덕분에 선생님께 숙제 칭찬도 받았어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7225,편안한,응. 이제는 또 따뜻한 음료를 마시면서 음악을 듣고 공부를 해보려고 해.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7226,편안한,우리 반은 그렇지 않아서 편안하게 자습할 수 있어서 좋아.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7227,편안한,이 옷을 입고 이제 공부를 시작해야지. 집중해서 빨리 해야 되는 공부를 다 끝내야겠어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7228,편안한,친구들에게 얕보이지 않도록 운동을 해야 할 것 같아.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7229,편안한,응. 내일부터는 너무 기대되는 하루가 될 거 같아.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7230,편안한,응.너무 기뻐. 친구랑 오래오래 우정을 쌓아가야지.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7231,편안한,부모님이 날 괴롭힌 친구들에게 직접 전화해서 크게 혼내주셨어.그 이후로 날 괴롭히는 친구는 없어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7232,편안한,터놓고 모든 것을 이야기했어. 그리고 이 모든 것들이 오해라는 것이 밝혀졌지.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7233,편안한,오늘은 기쁜 날이니까 집에 꽃을 사들고 가야겠어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7234,편안한,응.우리 내일은 가까운 곳으로 놀러가기로 했어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7235,편안한,응.항상 양보하고 배려하려고 노력했어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7236,편안한,친구들에게 날 배려해줘서 고맙다는 편지를 써 볼 생각이야.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7237,편안한,청소도 잘 되어있고 직원들 모두가 서로를 배려해!,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7238,편안한,회사가 직원들을 생각하는 만큼 열심히 발로 뛰어야겠어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7239,편안한,외근 갔다가 돌아오는 길에 마카롱 하나 사 가야겠어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7240,편안한,밝은 미소를 유지했던 게 좋은 느낌을 준거 같아.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7241,편안한,마지막까지 최선을 다해야지!,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7242,편안한,지금껏 해왔던 것처럼 잘해야겠어!,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7243,편안한,사업 초반엔 거래처 확보가 안돼서 매출이 안 나왔었지. 지금처럼만 유지하고 싶어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7244,편안한,운동을 좀 해봐야겠어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7245,편안한,동료들의 소중함을 잊지 말아야겠어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7246,편안한,평정심을 유지해야겠어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7247,편안한,체력적으로도 덜 피로하여 컨디션이 좋아!,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7248,편안한,보고서가 완벽해서 흠잡을 데가 없다고 하셨어. 매일이 이랬으면 좋겠어!,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7249,편안한,형이 필요한 걸 사주고 싶어. 날도 추워지는데 점퍼를 사줄까?,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7250,편안한,좋은 레스토랑을 예약해뒀어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7251,편안한,내가 힘들고 지치는 일이 있으면 여자친구가 기운을 북돋워 주더라고.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7252,편안한,부모님께서 나를 항상 믿고 응원해주셨기 때문이야.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7253,편안한,학교 잔디밭에서 여자친구의 무릎에 기대어 얘기를 나누다가 잠들었어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7254,편안한,엄한 사람이지만 내가 힘든 일이 있을 때 언제든지 술잔을 기울여 줄 내 사람이야.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7255,편안한,우리 사장님은 회식할 때 카드를 먼저 주시고 자리엔 오래 머물지 않으시거든.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7256,편안한,팀장님이 칭찬을 정말 많이 해주셔서 부담 없이 일에 집중할 수 있거든.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7257,편안한,별 건 안 했는데 얘랑 같이 있으면 시간 가는 줄을 모르겠어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7258,편안한,친구들에게 내가 느끼는 답답함을 자세히 털어 놓곤 했어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7259,편안한,나에게 관심을 가지라고 구박 아닌 구박을 주곤 했어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7260,편안한,맥주를 한 잔 마시며 진지한 대화를 나누곤 해.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7261,편안한,응. 나한테 용기도 줬어. 앞으로 자신감 있게 면접을 볼 수 있을 것 같아.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7262,편안한,응. 그들이 가족처럼 나를 대해줘서 그런 것 같아.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7263,편안한,딱 한 사람 있어. 나는 그를 진정한 친구라고 생각하고 있어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7264,편안한,응. 그 친구는 나에게 암이 나을 거라는 희망과 용기를 줘.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7265,편안한,고등학교 단짝 친구인데 누구보다 믿고 의지하는 친구야.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7266,편안한,응. 얼른 한 사람 몫을 잘해서 도움이 되고 싶어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7267,편안한,응. 이제는 일을 마무리한 나 자신을 위해 커피 한잔 사줘야겠다.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7268,편안한,정말 좋아. 팀원들이 다 같이 일을 열심히 하는 사람이라 다행이야.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7269,편안한,응. 여기서 최대한 오래 일해야겠어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7270,편안한,아빠와 가까운 곳에 여행을 다녀올까 해.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7271,편안한,이번 주말에 출산 휴가 중인 동료와 같이 식사 하려고 해.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7272,편안한,친구와 함께 축하파티를 열려고.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7273,편안한,친구랑 같이 맛있는 걸 먹으로 갈까 해.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7274,편안한,남편이랑 같이 먹을 수 있는 맛있는 안주를 만들어 줘야겠어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7275,편안한,남자친구의 부모님께 작은 선물을 드리며 감사를 표하려고 해.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7276,편안한,좀 이따 저녁 먹고 과일 먹으면서 대화를 나누어 봐야겠어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7277,편안한,남자친구가 섬세하게 나를 신경써주기 때문이 아닐까?,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7278,편안한,나가서 친구와 같이 쇼핑하면서 친구한테 선물이라도 해줄까 봐.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7279,편안한,잃어버렸다 찾은 돈이라 오늘 가족들이랑 맛있는 치킨 사 먹어야겠어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7280,편안한,부담 없이 먼 곳도 갈 수 있어서 좋아.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7281,편안한,다행이지. 종교 때문에 싸우는 집도 많다던데 우리 집은 아니라서 기쁘다.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7282,편안한,난 최선을 다해 노력했고 애들 마음속에 아빠는 언제나 편안한 사람으로 남길 바라.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7283,편안한,응. 부부관계도 어느 정도 안정화 되어가고 있는 것 같아. 예전보다 부부 싸움도 덜 하는 것 같아.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7284,편안한,아내와도 보내는 시간이 많아져 사이가 더 좋아졌어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7285,편안한,응. 아들과 자전거도 타고 맛있는 것도 같이 먹고 가족들과 편한 시간 보내야겠어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7286,편안한,젊을 때부터 서로 대화를 많이 한 덕분인 거 같아.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7287,편안한,응. 아이가 참 많이 컸구나라는 생각도 들고 오랜만에 추억을 회상하니 즐거웠어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7288,편안한,그렇지? 혼자보단 같이하는 게 낫겠지?,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7289,편안한,맞아! 집사람과 사이가 좋으니까 매사에 의욕이 생기고 활력이 넘쳐.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7290,편안한,내 모든 삶이 아내를 만나고 달라졌어. 앞으로 아내에게 더 잘해야겠어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7291,편안한,미래에 있을 일에 부족함 없이 도와줘야겠어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7292,편안한,첫 취업을 축하한다고 말하고 응원해 주고 싶어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7293,편안한,잃어버렸다 찾은 돈이라 오늘 가족들이랑 맛있는 치킨 사먹어야겠어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7294,편안한,지금 너무너무 즐거워.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7295,편안한,그런 생활을 습관화하다 보면 마음도 편안해지고 건강도 좋아지는 것 같아.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7296,편안한,건강해지니 몸도 마음도 가볍고 편안함을 느껴. 건강관리에 부담감을 느끼지 않아.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7297,편안한,죽음은 언제 생각해도 두렵고 무섭기 만해.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7298,편안한,먼저 욕심을 버리고 미련을 버려야지 맘이 평안할 것 같아.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7299,편안한,이번 주말까지 있을 거야.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7300,편안한,여유 있게 걸으니까 부담도 없고 좋아.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7301,편안한,앞으로 내 건강은 내가 직접 챙겨야겠어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7302,편안한,이제 내 건강도 챙기면서 살아야겠어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7303,편안한,앞으로도 꾸준히 운동하고 식단관리를 해서 건강을 지켜야겠어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7304,편안한,음식을 앞으로도 골고루 먹어야겠어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7305,편안한,몸을 더 관리해야겠어. 앞으로 열심히 등산을 다녀야지.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7306,편안한,나의 병을 이겨낼 수 있게 도와준 친구들을 만나고 싶어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7307,편안한,어디 공원에 가서 따뜻한 햇볕을 맞고 싶어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7308,편안한,가족들과 함께 편하게 잠들 수 있을 것 같아. 빨리 집에 가고 싶어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7309,편안한,가족들에게 빨리 알려야겠어. 건강에 아무 이상 없다는 걸.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7310,편안한,사람들이 잘 어울리지 못했는데 그런 부분에서 많이 나아졌지.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7311,편안한,걷기 불편해 가지 못했던 곳에 혼자서 가볼 생각이야.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7312,편안한,사실 결과 나오기 전까지 조금 걱정했는데 아주 편안해.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7313,편안한,죽을 때 고생하면서 오래 끌고 가는 것도 싫어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7314,편안한,이렇게 건강하게 오래 살았으면 좋겠어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7315,편안한,요즘은 헬스장을 다니면서 운동하고 있지 뭐.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7316,편안한,언젠가는 직장도 그만두겠지만 한 번뿐인 인생이니 죽음을 생각하지 않고 즐겁게 살려고 해.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7317,편안한,마음을 비우니 편안하네.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7318,편안한,아내에게 응원해달라고 말해야겠어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7319,편안한,오랜만에 꽃다발을 줘서 아내를 기쁘게 할 거야.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7320,편안한,운동도 하고 건강한 식습관을 가져야겠지.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7321,편안한,병원에 매일 와서 아내를 간호할 거야.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7322,편안한,운동도 겸하면 앞으로 손목이 더 좋아질 것 같아.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7323,편안한,허리 수술을 하면 누구보다 열심히 재활 운동을 할 거야.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7324,편안한,병원에 가지 않도록 운동과 식이요법을 열심히 할 거야.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7325,편안한,시골에 계속 있어야 할까 봐. 이렇게 빨리 나을 줄 몰랐어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7326,편안한,사람들에게 맛있는 과일을 선물 주고 싶어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7327,편안한,아내가 좋아하는 꽃을 선물로 줘야겠어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7328,편안한,오랜만에 자식들에게 용돈을 주는 게 좋을 것 같아.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7329,편안한,아내가 하는 말을 직접 듣고 메모해 둘 거야.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7330,편안한,주위의 따뜻한 친구들이 많아.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7331,편안한,목돈을 모아두고 주변을 잘 정리 해야겠어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7332,편안한,건강관리를 잘하고 몸에 좋은 걸 챙겨 먹어야겠어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7333,편안한,계획을 짜서 반복적인 생활 패턴을 가져야겠어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7334,편안한,서로 고민들을 얘기하고 말을 자주 해야겠어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7335,편안한,책도 읽으면서 인터넷에 검색을 해봐서 방법을 더 찾아야겠어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7336,편안한,의사에게 차보다 더 좋은 방법이 무엇이 있냐고 물어봐야겠어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7337,편안한,허리 관리를 잘하고 무리하지 않아야겠어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7338,편안한,결혼 생활 내내 사이가 좋아 추억이 많거든.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7339,편안한,응. 오늘 저녁에도 자식들이 저녁을 먹으러 온다네.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7340,편안한,응. 아프거나 하지 않게 운동도 같이하면서 건강 챙기려고.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7341,편안한,맞아. 그래서 요즘에는 감사 일기도 쓰고 있어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7342,편안한,앞으로도 건강 잘 유지해서 지내려고.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7343,편안한,나는 하루에 한 번 내가 먹고 싶은 거 먹으면서 산책을 해.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7344,편안한,친구들 만나서 같이 수다도 떨고 쇼핑도 하면 더욱 기분이 좋아질 거 같아.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7345,편안한,음식도 골고루 먹고 운동도 열심히 해야겠어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7346,편안한,공기가 맑고 직접 기른 채소들을 먹으니까 아무래도 더 건강해지는 거 같아.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7347,편안한,운동도 꾸준히 하고 검진도 꼬박꼬박 받으려고.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7348,편안한,응 맞아. 그래야 자식들에게도 덜 부담 주는 것 같기도 하고.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7349,편안한,죽음에 대해서 생각하게 되네.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7350,편안한,가게에 대한 정보와 잘할 수 있는 방법을 알려주어야겠어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7351,편안한,오늘도 건강은 괜찮냐면서 물어봐 주더라고.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7352,편안한,내가 편하게 지낼 수 있도록 좋은 환경을 만들어줘야겠어.,0.0,5.0,55.0,77.5,0.0,20.0,0.0,0.0
7353,한심한,도와주고 싶어. 내가 도와주면 그 친구도 괜찮아지겠지?,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7354,한심한,내가 먼저 사과하면 지는 것 같지만 그래도 먼저 사과하면 받아주겠지?,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7355,한심한,내일 친구한테 가서 사과를 해야겠어.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7356,한심한,그래도 한 번 더 애들한테 말해봐야지. 애들이 싫어한다고 포기할 순 없어.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7357,한심한,그래 내 잘못이니까 내가 사과해야겠어. 받아줘야 할 텐데.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7358,한심한,맞아. 내가 때려서 많이 아팠을 것 같아. 가서 사과해야겠어.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7359,한심한,그래. 친구들과 때리지 않고도 신나게 놀 수 있을 거야.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7360,한심한,친구들에게 다시 솔직하게 말해야겠어.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7361,한심한,나 마저 자신을 부끄러워하면 더 힘들어 질테니 스스로 멋진 모습을 보여줘야겠어.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7362,한심한,열심히 노력해서 그 친구에게 당당한 사람이 될게.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7363,한심한,친구에게 먼저 다가가서 때려서 미안하다고 사과하는게 좋을 거 같아.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7364,한심한,내일 가서 사과를 해야겠어. 그러면 받아줄 거야.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7365,한심한,형을 위로해주고 내가 알고 있는 만큼 최대한 형에게 알려줘야겠어.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7366,한심한,누나랑 부모님과 함께 모여서 대화를 나눠봐야겠어.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7367,한심한,아버지가 술을 마시지 않을 때 깊은 대화를 나눠봐야겠어.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7368,한심한,엄마랑 이야기를 나눌 필요가 있는 것 같아. 그리고 주변 사람한테 도움을 청할래.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7369,한심한,형이랑 이야기를 해봤자 나는 별 도움이 되지 않을 거야. 부모님한테 말씀 드려야겠어.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7370,한심한,누나가 이런 일을 다시 하지 못하도록 진지하게 대화를 나눠봐야겠어.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7371,한심한,동전을 빼낼 수 없는 저금통을 사서 돈을 넣어줘야겠어.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7372,한심한,형한테 알파벳부터 천천히 알려줄래.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7373,한심한,어머니랑 하루 동안 외출해서 기분전환을 시켜 드릴 거야.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7374,한심한,앞으론 쉬운 문제도 문제를 꼼꼼히 보고 풀어야겠어.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7375,한심한,역시 핸드폰 때문인 것 같아. 앞으로는 공부할 때 꺼놔야겠어.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7376,한심한,예전에 암기했다고 지금도 안다고 생각한 것 같아. 더 주기적으로 암기해야겠어.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7377,한심한,숫자끼리 겹치지 않게 식을 정리해서 쉽게 알아볼 수 있게 해야 할 것 같아.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7378,한심한,시험에선 시간이 오래 걸리는 문제를 과감히 나중으로 미뤄야 할 거 같아.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7379,한심한,다른 친구의 도움을 받아야 할 것 같아. 같이 보면 할 수 있을 것 같아.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7380,한심한,책이나 기사를 읽고 인식하는 습관을 가져야겠어.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7381,한심한,반복 복습을 확실히 해야겠어. 그래서 확실히 외워야 할 것 같아.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7382,한심한,공부를 하면서 정리를 잘해야 할 것 같아. 썼던 내용을 또 쓰거나 실수하지 않게.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7383,한심한,필기를 하고 집에 있는 노트에 필기하면서 두 번 공부한다 생각해야지,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7384,한심한,너무 쉽다고 복습을 안 하고 다른 것들을 했던 것 같아. 더 꼼꼼히 봐야할 것 같아.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7385,한심한,급하게 풀면서 시야가 좁아지는 것 같아. 좀 여유 있게 풀어야 할 필요가 있는 것 같아.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7386,한심한,학교 폭력 피해자들의 목소리를 대변하는 단체에 소액 기부를 할 거야.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7387,한심한,선생님께 상담 요청 드리고 말씀을 드려야겠어.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7388,한심한,오늘은 동생이랑 한번 이야기를 해봐야겠어.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7389,한심한,엄마한테 가서 왜 그러는지 직접 물어봐야겠어.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7390,한심한,언니랑은 대화를 해봤지만 대화가 안됐어. 이번엔 엄마랑 대화를 해보려고.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7391,한심한,부모님께서 동생 말은 다 들어주셔서 그냥 친구들한테 동생 욕이나 좀 하는 게 좋겠어.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7392,한심한,지금보다 공부를 더 열심히 해서 실력을 쌓아야겠어.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7393,한심한,언니에게 공부하자고 제안해야겠어.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7394,한심한,그래도 존중해 주는 게 맞는 것 같아.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7395,한심한,일찍 일어나는 생활 습관을 지녀야겠어.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7396,한심한,지금부터라도 열심히 준비해야겠어.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7397,한심한,이제부터라도 열심히 취업준비를 해야겠어.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7398,한심한,친구와의 관계를 다시 한번 생각해봐야겠어.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7399,한심한,내일은 좀 더 살갑게 대해줘야겠어.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7400,한심한,다음에는 좀 더 적극적으로 개입해야겠어.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7401,한심한,다음부터는 기업 모집 요강을 더 확실히 확인해야겠어.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7402,한심한,자격증을 좀 더 열심히 따야겠어.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7403,한심한,다음부터는 좀 더 팀원들에게 살갑게 대해줘야겠어.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7404,한심한,같은 팀원에게 도움을 구해야겠어.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7405,한심한,밖에서 산책하면서 머리를 식히고 와야겠어.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7406,한심한,머리를 식히러 산책을 하거나 친구들을 만났어.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7407,한심한,따끔한 충고를 해줘야겠어.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
7408,한심한,따끔한 충고 한마디 해줘야 걷어.,7.5,17.5,0.0,0.0,20.0,17.5,30.0,57.5
